,Unnamed: 0,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
354574,354574,9884f96f7d13986d2721d69c57a614ab84d020f113c15514654b8417f435c023,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,BENS DE CONSUMO,INDUSTRIA,6.419178082191781,5 a 10,False,False,False,True,False,2012-05-29,False,True,True,SIM,FABRICACAO DE PRODUTOS ALIMENTICIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,VERDE,ACIMA DE 1 ANO,26.0,MEDIA,,False,,2921.1,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,1.0,1.0,0.0,38.0,38.0,38.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
64422,64422,064edc7fc08f9a9fd3b821110448e69c318d40333284f9e140ef9591ef203fb5,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,SIDERURGICA-METALURGIA,INDUSTRIA,10.391780821917807,10 a 15,False,False,False,False,False,2008-06-09,False,True,True,NAO,FABRICACAO DE MAQUINAS E EQUIPAMENTOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,False,,0.0,0.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,,841.7,OESTE POTIGUAR,MOSSORO,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",463644.0,463644.0,8.0,3.0,100.0,0.0,,,,1.0,,,,2.0,,,,,3.0,,,3.0,51.63333333333333,0.0,0.0,8.0,11.0,32.17575757575758,53.66666666666666,4.066666666666666,53.66666666666666,53.66666666666666,53.66666666666666,3.0,4.0,6.0,-25.0,-50.0,0.0,0
220950,220950,abc436e4748ce0f8fe18575197763387b12691e963e6fcf06b39068e3ab378e9,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,BENS DE CONSUMO,INDUSTRIA,17.630136986301373,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,NAO,CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,False,,0.0,0.0,,,,False,RN,LARANJA,ACIMA DE 1 ANO,23.0,ALTA,,False,,1709.68,OESTE POTIGUAR,MOSSORO,False,1.0,1.0,0.0,55.0,55.0,55.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,230.9333333333333,230.9333333333333,230.9333333333333,230.9333333333333,230.9333333333333,230.9333333333333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,968500.8125,968500.8125,968500.8,968500.8,968500.8125,968500.8125,968500.8,968500.8,2905502.5,2905502.5,2905502.5,2905502.5,3115502.5,3115502.5,3115502.5,3115502.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2905502.5,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",210000.0,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
369313,369313,10b70e09a3898c0e129df100537d00c40896f20edf055625ad1b46a4f6179f25,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,45.49863013698629,> 20,False,True,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,1.0,0.0,True,,0.0,1.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,41298.0,624.45,CENTRO MARANHENSE,MEDIO MEARIM,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",185457.6,185457.6,0.0,1.0,0.0,100.0,,,,,,1.0,,,,,,,,1.0,,1.0,60.73333333333333,0.0,0.0,0.0,1.0,60.73333333333333,60.73333333333333,60.73333333333333,60.73333333333333,60.73333333333333,60.73333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0
384360,384360,acde6d7c76b594c839ad9611b80ddaa4a269b133374f2f0c3de6a7ac4c33792e,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.3917808219178083,1 a 5,False,False,False,True,False,2015-06-08,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,AMARELO,ACIMA DE 1 ANO,23.0,BAIXA,,False,,2293.92,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,1.0,1.0,0.0,37.0,37.0,37.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
297567,297567,4aa0fb941581e7d46734ca224e02b6e5a7aa025d6b93b402c063574866be2511,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.5479452054794516,1 a 5,False,False,False,True,False,2016-04-11,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,VERDE,ACIMA DE 1 ANO,23.0,MEDIA,,False,,852.77,CENTRO MARANHENSE,MEDIO MEARIM,False,1.0,1.0,0.0,26.0,26.0,26.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
53866,53866,ec5d94918540a2a856400e0416d3883b33e1092e50831d3e2400f5128b38e6ff,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.5835616438356164,1 a 5,False,False,False,False,False,2016-03-29,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,VERDE,ACIMA DE 1 ANO,27.0,MEDIA,,False,,519.31,OESTE MARANHENSE,PINDARE,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
447521,447521,f9f86f869bf4e3efc6f3efeebdf2c469ea6555733dd1bc9ef63c5db027f03f3c,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.5780821917808217,1 a 5,False,False,False,True,False,2016-03-31,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,VERDE,ACIMA DE 1 ANO,27.0,MEDIA,,False,,564.11,LESTE MARANHENSE,BAIXO PARNAIBA MARANHENSE,False,1.0,1.0,0.0,25.0,25.0,25.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
250850,250850,f2710dba858a9b22c54b01e9c2c53aff36fb4d95aaaf5a3e422ecda0d0c06e94,True,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,RN,OUTROS,SERVICOS DIVERSOS,SERVIÇO,11.175342465753424,10 a 15,False,False,False,False,False,2007-08-28,False,False,True,NAO,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS,OUTRAS ATIVIDADES DE SERVICOS,False,False,False,,,,,False,,0.0,0.0,,,,False,RN,AMARELO,ACIMA DE 1 ANO,23.0,ALTA,,False,,497.37,OESTE POTIGUAR,VALE DO ACU,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
87056,87056,45feac8d2d110b84f392cc72568d9ed39142dce5d67ad626af7c6ff0ded9c427,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,"SERVICOS PROFISSIONAIS, TECNICOS E CIENTIFICOS",SERVIÇO,3.808219178082192,1 a 5,False,False,False,True,False,2015-01-07,False,True,True,SIM,PUBLICIDADE E PESQUISA DE MERCADO,ATIVIDADES PROFISSIONAIS CIENTIFICAS E TECNICAS,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,VERDE,ACIMA DE 1 ANO,27.0,MEDIA,,False,,1605.5,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,1.0,1.0,0.0,51.0,51.0,51.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
281826,281826,6474bc12c0a62fd3278d6726fad2da2bebfa5da0fe546c432fc921abe463e622,True,ASSOCIACAO PRIVADA,MA,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DIVERSOS,SERVIÇO,14.273972602739725,10 a 15,False,False,False,False,False,2004-07-23,False,False,True,SIM,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS,OUTRAS ATIVIDADES DE SERVICOS,False,False,False,,,,,False,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,47.0,MEDIA,,False,,317.6,NORTE MARANHENSE,BAIXADA MARANHENSE,True,1.0,1.0,0.0,33.0,33.0,33.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413445,413445,cf820d42c831f9cdc593de626104348845b66d4a7f212fc3f2eb6bbf9548a80b,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO E REPARACAO DE VEICULOS,COMERCIO,6.282191780821918,5 a 10,False,False,False,True,False,2012-07-18,False,True,True,SIM,COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,VERDE,ACIMA DE 1 ANO,25.0,MEDIA,,False,,1426.43,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,1.0,1.0,0.0,30.0,30.0,30.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
455567,455567,17ecd18654986b968a6287517ccf3b9289a514208708e9e8693f043d03151567,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.005479452054795,5 a 10,False,False,False,False,False,2011-10-28,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AMARELO,ACIMA DE 1 ANO,26.0,BAIXA,,False,,540.86,NORTE PIAUIENSE,LITORAL PIAUIENSE,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
263010,263010,e40c9e47921a15370da2f79195d183840ae15cb0ebe673e76355366191e86bad,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,BENS DE CONSUMO,INDUSTRIA,4.3643835616438365,1 a 5,False,False,False,True,False,2014-06-18,False,False,True,SIM,FABRICACAO DE PRODUTOS DIVERSOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,True,,0.0,0.0,,,,True,PI,AMARELO,ACIMA DE 1 ANO,50.0,MEDIA,,False,,780.95,CENTRO NORTE PIAUIENSE,TERESINA,False,1.0,1.0,0.0,34.0,34.0,34.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
121364,121364,d827d838db84a3dddb3055ddee74c5efcea5ce643e5d959f641ecae81ed9232e,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,SIDERURGICA-METALURGIA,INDUSTRIA,6.457534246575342,5 a 10,False,False,False,False,False,2012-05-15,False,True,False,SIM,FABRICACAO DE PRODUTOS DE METAL EXCETO MAQUINAS E EQUIPAMENTOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,False,,0.0,0.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,541.03,OESTE POTIGUAR,MOSSORO,True,2.0,2.0,0.0,39.5,52.0,27.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",154548.0,154548.0,75.0,1.0,100.0,0.0,,,,,,,,,,1.0,,1.0,,,,1.0,50.13333333333333,0.0,0.0,75.0,76.0,8.513333333333327,77.9,0.0,77.9,77.9,77.9,1.0,1.0,1.0,0.0,0.0,0.0,0
243360,243360,bcd22e21c8c51c9f675cd4d463dd1204b2c95e8a7118226b2612fd43c52c2f29,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.336986301369863,5 a 10,False,False,False,True,False,2011-06-29,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,True,RO,AMARELO,ACIMA DE 1 ANO,23.0,BAIXA,,False,,675.32,,,True,1.0,1.0,0.0,58.0,58.0,58.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
138611,138611,341692ef37e6520f42609665028790b756619297a505414aaee742dd281a9612,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.7041095890410975,5 a 10,False,False,False,True,False,2011-02-15,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,True,AM,VERDE,ACIMA DE 1 ANO,24.0,ALTA,,False,,703.06,CENTRO AMAZONENSE,COARI,False,1.0,1.0,0.0,29.0,29.0,29.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219057,219057,ecc3c648215ff4e49843230fcde276bcb6ef73459dbf35f68fa464caee61d4d4,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,6.452054794520548,5 a 10,False,False,False,False,False,2012-05-17,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,1.0,0.0,True,,0.0,1.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,26.0,MEDIA,,False,,,CENTRO MARANHENSE,ALTO MEARIM E GRAJAU,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78303,78303,7d209328dc7cc6609843d06b9eadb2e41b3e42a0dc032d6ed78048b9dbb029b8,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,SERVICOS DE SAUDE,SERVIÇO,5.0410958904109595,5 a 10,False,False,False,False,False,2013-10-14,False,False,True,NAO,ATIVIDADES DE ATENCAO A SAUDE HUMANA,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,False,,,,,True,,0.0,0.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,22.0,ALTA,,False,,1309.21,AGRESTE POTIGUAR,BORBOREMA POTIGUAR,True,2.0,2.0,0.0,49.5,69.0,30.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
82453,82453,61d19d2347e30f3891f9f0f970fc2adf32a6dda219cd496f83306c2114ace812,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,1.1095890410958904,1 a 5,False,False,False,True,False,2017-09-18,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0.0,0.0,,,,,RO,CINZA,ATE 1 ANO,10.0,BAIXA,,False,,,,,False,1.0,1.0,0.0,45.0,45.0,45.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
404745,404745,3b30575acf097c3e7c26c11b506a0e4962115f5d05e7c79e9b2e0b6a01613127,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,SERVICOS DIVERSOS,SERVIÇO,1.2,1 a 5,False,False,False,True,False,2017-08-16,False,True,True,SIM,SERVICOS DOMESTICOS,SERVICOS DOMESTICOS,False,False,False,,,,,,,0.0,0.0,,,,,RN,CINZA,ATE 1 ANO,11.0,MEDIA,,False,,,LESTE POTIGUAR,NATAL,True,1.0,1.0,0.0,43.0,43.0,43.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
373450,373450,90b1b4a3856e495f47739096db461f24352c615a2a0c74f9f29df7f85054edd5,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,BENS DE CONSUMO,INDUSTRIA,4.117808219178082,1 a 5,False,False,False,True,False,2014-09-16,False,True,True,NAO,CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,AMARELO,ACIMA DE 1 ANO,23.0,MEDIA,,False,,983.39,OESTE MARANHENSE,IMPERATRIZ,False,1.0,1.0,0.0,51.0,51.0,51.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
126627,126627,11d8da3f34e5169be56068c7cd52af0d00f7ef71fbf6189b04cbd32f752cfd32,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,TELECOM,SERVIÇO,6.5616438356164375,5 a 10,False,False,False,True,False,2012-04-07,False,True,True,SIM,ATIVIDADES CINEMATOGRAFICAS PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO GRAVACAO DE SOM E EDICAO DE MUSICA,INFORMACAO E COMUNICACAO,False,False,False,,,,,True,,0.0,0.0,,,,True,MA,VERDE,ACIMA DE 1 ANO,26.0,MEDIA,,False,,4166.85,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,1.0,1.0,0.0,25.0,25.0,25.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
